gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Atypical_NKT_cells	CD8+_CD73+_regulatory_T_cells	CD8+_NK-like_TEMRA_cells	CD8+_NK-like_early_effector_T_cells	CD8+_TEMRA_cells	CD8+_central_memory_T_cells	CD8+_cycling_effector_T_cells	CD8+_effector_memory_T_cells_1	CD8+_effector_memory_T_cells_2	CD8+_naive_T_cells	Gamma_Delta_T_cells	MAIT_cells
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC0BF16A11C	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a10b1 complex	CPI-SC06B4C6DD5	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E0348EF	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05CE52A12	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0F7E26271	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CF621D48	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A8902C85	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A0532ADC	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CFF5E19D	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0DF641DAA	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0681D30FE	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC02017BE74	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0861656EC	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC04085F9F9	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0A54B5323	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0ECFACED2	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CA323AE3	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CBC30AB7	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0092846B0	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08AF9CA91	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E958BDE	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08CC68F11	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CE433AB8	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03BFF1D95	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03ADD2063	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0082A7233	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0674C647E	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03D71E025	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0DF986F22	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC060984F83	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0014D5A6E	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B066E03C	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B4BD965C	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247E9ADB	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0035F0B0F	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC06ACCFA52	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC069F9E62C	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0D2BDC009	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05F111D21	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0BCD683D4	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC041215790	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC037C3901A	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05B2AA866	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC051B1E9C4	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247375A7	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0B808E56A	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC089D4762F	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F73E9099	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC016235D3A	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0672FBD31	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0545E2502	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC006E22794	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0458F68A5	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02AE206BE	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05B6D413B	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05992FDC8	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC069F95780	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DAD29856	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02F06FF62	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EC572716	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC091173D82	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC07FB88720	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC035953E6B	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC01115AAD1	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F590482E	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC090DB3159	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0FF018913	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08BF895FC	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC040B3EFBC	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09C06C70F	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC004A436C5	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC00BE2EEE3	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08AA91C84	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EAF80261	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC05D87F723	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0606C6896	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC036D78A43	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC054484F7B	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC02392F4AF	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01FFC9392	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC05CCF815E	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC07222A428	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0FBFA176B	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08D8A859F	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0814068D9	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0D870AE49	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E4E54E13	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08F797F90	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC035134F18	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC04B354AE3	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0FC645961	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC058845C44	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC09C0B5D08	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC039D075C6	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC04B0064C4	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC03DD752AB	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC052A417CB	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08A98E7D4	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC03C093767	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01E9FAC20	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC061137A41	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01F1F24AA	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08226CD3B	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0EB600CAC	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC083EDDA21	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CCF30377	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CE6F5084	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC09DE07794	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0AD6D8724	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC040C26CBD	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0F300DE24	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC00064A9CE	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC06873D10F	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E3784FFB	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0D9B795CC	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC04F2478E9	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC0ED0520DD	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC09938698A	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC06364D669	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC07BE7830D	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0BC542ACC	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0E9C058EB	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC01833C7FC	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0A9EB628A	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC070D5A96F	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC08B2AD7C6	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0C8B4C056	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC0592EC3D0	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC062C5C6C2	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
ITGB1	P05556	True	ITB1_HUMAN	a5b1 complex	CPI-SC058F72F90	2.203	0.309	0.637	1.232	1.079	1.053	0.89	0.605	0.929	0.438	0.801	0.32
